Date,Ticker,Open,High,Low,Close,VWAP,Volume,SMA_20,EMA_12,RSI_14,MACD,BB_width,Target,RF_Prediction,XGB_Prediction,Avg_Prediction,Signal
29-06-2021,MSFT,259.1827681,261.8626052,258.3248496,261.6216125,194.388399,19937800,249.6731941,254.3267026,80.09447134,4.749466091,0.107984409,261.1395569,261.1190118,261.50772,261.3133664,0
30-06-2021,MSFT,260.9371314,261.582975,259.8864072,261.1395569,194.5041079,21656500,250.8106773,255.3748341,75.8317678,4.941129341,0.106134076,261.8143921,262.2329814,261.01968,261.6263326,0
01-07-2021,MSFT,259.8960708,262.0457356,259.8864511,261.8143921,194.5940979,16725300,252.0585373,256.3655353,75.87737434,5.088816698,0.098816136,267.6464539,264.7546619,265.08542,264.9200403,0
02-07-2021,MSFT,262.9904884,267.9838495,262.6820107,267.6464539,194.7482723,26458000,253.3531517,258.1010612,79.07634385,5.611769649,0.10497664,267.6560364,267.7420441,268.4127,268.0773667,0
06-07-2021,MSFT,268.0127007,269.3044176,264.4170804,267.6560364,194.9313843,31565600,254.5026863,259.5710574,83.25277008,5.958303248,0.110704758,269.8442993,267.9347564,266.38968,267.1622177,0
07-07-2021,MSFT,269.333396,270.5769264,267.1644621,269.8442993,195.0697704,23260000,255.8214005,261.1515562,87.19864386,6.336465326,0.114648648,267.4247437,267.85772,267.6934,267.775555,0
08-07-2021,MSFT,266.9234601,268.6875428,264.9666009,267.4247437,195.2109622,24618600,256.9699722,262.1166619,78.1909747,6.367522737,0.112958038,267.9259644,268.0539312,266.98257,267.5182528,0
09-07-2021,MSFT,265.7859487,268.031987,265.4003663,267.9259644,195.3485502,23916700,257.9676834,263.0104008,82.6449488,6.359274523,0.113593266,267.3283081,268.4674767,270.8338,269.650639,0
12-07-2021,MSFT,269.1020103,269.6900182,266.6149499,267.3283081,195.456198,18931700,258.9041794,263.6746942,78.50168669,6.232665601,0.1121956,270.8564453,269.9830959,270.669,270.3260511,0
13-07-2021,MSFT,267.5210862,272.6590655,267.3957947,270.8564453,195.6114573,26120100,259.9206848,264.779579,79.133198,6.34388989,0.1146202,272.3312988,271.4948577,272.2134,271.8541336,0
14-07-2021,MSFT,272.17706,273.439859,270.4418956,272.3312988,195.7509966,23113700,261.0846802,265.941382,80.96220904,6.476388518,0.114583701,270.9046326,270.8907355,272.61658,271.7536563,0
15-07-2021,MSFT,271.8396851,272.3313195,269.7478562,270.9046326,195.8844368,22604200,262.2245743,266.704959,75.69851673,6.392584853,0.108699416,270.6347656,270.6035977,270.8761,270.7398482,0
16-07-2021,MSFT,271.907214,273.8640733,269.3912352,270.6347656,196.037881,26186800,263.1813194,267.3095447,79.66810925,6.232548893,0.104731986,267.0294495,269.6970251,272.04868,270.8728503,0
19-07-2021,MSFT,268.8802562,270.2683759,264.5616876,267.0294495,196.2206943,32935600,264.0286453,267.2664531,65.61183145,5.748534827,0.093975506,269.2562561,269.9900536,269.39334,269.6916973,0
20-07-2021,MSFT,268.0127259,270.8468016,266.3065086,269.2562561,196.3703416,26259700,264.8330811,267.5725766,65.12596709,5.481448157,0.086799777,271.2613525,272.7837147,271.66302,272.2233698,0
21-07-2021,MSFT,268.8514258,271.3770243,267.299447,271.2613525,196.5124446,24364300,265.5989555,268.1400806,68.91223204,5.369676285,0.083070935,275.8305054,276.4185785,276.7701,276.5943448,0
22-07-2021,MSFT,273.6133558,276.1004159,273.2085047,275.8305054,196.6566303,23384100,266.6048569,269.3232229,72.86162564,5.585403663,0.081800345,279.2333069,278.0516112,277.42773,277.7396728,0
23-07-2021,MSFT,277.0161574,279.541755,276.1775079,279.2333069,196.8025271,22768100,267.7124527,270.8478512,70.52588671,5.962218069,0.084592692,278.6356201,277.8782483,276.9137,277.3959723,0
26-07-2021,MSFT,278.5874334,279.2525753,276.3124774,278.6356201,196.9494368,23176100,268.8706619,272.0459695,69.05312414,6.141818809,0.080164086,276.216095,277.153924,276.8022,276.9780545,0
27-07-2021,MSFT,279.0019542,279.1465439,272.7554447,276.216095,197.1552319,33604100,269.7295547,272.6875273,60.96908246,6.01952885,0.075631762,275.9076538,276.5195584,276.29877,276.4091628,0
28-07-2021,MSFT,278.5778417,279.696051,273.6037501,275.9076538,197.3589373,33566900,270.4438568,273.1829313,65.74803863,5.830514016,0.07249184,276.1775818,276.9545434,276.364,276.6592785,0
29-07-2021,MSFT,275.92694,278.2211948,275.7727012,276.1775818,197.4691326,18168300,271.1957581,273.6436468,65.45134742,5.637513583,0.066945565,274.6448059,276.9336885,276.0563,276.4949967,0
30-07-2021,MSFT,274.8954476,276.3317541,273.6808355,274.6448059,197.5933199,20944800,271.8372787,273.7976713,63.23675397,5.299784529,0.059155668,274.5581055,276.6279543,275.9786,276.3032808,0
02-08-2021,MSFT,276.042599,276.4378304,273.5170008,274.5581055,197.6893899,16267400,272.1828613,273.9146612,57.64944339,4.967869314,0.057860801,276.775238,277.0127764,276.17563,276.5942026,0
03-08-2021,MSFT,275.1365056,276.8812901,273.7676544,276.775238,197.7977388,17879000,272.6388214,274.3547499,58.91001205,4.828073162,0.057413849,276.1871643,277.3050518,277.492,277.3985281,0
04-08-2021,MSFT,275.9076047,277.2282394,274.3941641,276.1871643,197.8948755,16191300,272.9559647,274.6366598,60.95992584,4.616613621,0.057619446,279.0887451,277.38237,277.7289,277.5556412,0
05-08-2021,MSFT,276.5438781,279.1947972,275.7919823,279.0887451,197.9811588,13900200,273.5391647,275.321596,65.81305185,4.629794346,0.057517553,279.0308533,278.1173885,279.4506,278.7839903,0
06-08-2021,MSFT,278.1150991,279.0694203,277.2571513,279.0308533,198.0838211,16589300,274.0944092,275.892251,75.88339827,4.582741783,0.056662512,277.9416199,277.827183,277.4352,277.6311971,0
09-08-2021,MSFT,279.310471,281.0456063,277.4403658,277.9416199,198.1819768,16117600,274.6250748,276.2075385,69.69825748,4.406761847,0.052815285,276.1196594,277.6289389,277.9026,277.7657634,0
10-08-2021,MSFT,278.3946152,278.8284137,274.9243456,276.1196594,198.2924685,18616600,274.8882355,276.1940186,61.1108552,4.073324747,0.051335136,276.6114197,277.6771483,278.70688,278.1920135,0
11-08-2021,MSFT,276.8620321,278.2598014,275.5606657,276.6114197,198.3756151,13955900,275.1022415,276.2582342,52.19536887,3.804893937,0.050806479,279.3683777,279.1021019,279.2634,279.1827496,0
12-08-2021,MSFT,276.3029576,279.5226165,276.0233978,279.3683777,198.4652312,14561300,275.5254288,276.7367178,50.39403025,3.771152557,0.050399177,282.2987976,280.6304324,280.0232,280.3268129,0
13-08-2021,MSFT,279.0502214,282.3469844,278.8766843,282.2987976,198.5813211,18249000,276.1086304,277.5924224,59.4060849,3.935506598,0.051930606,283.9856873,282.3297991,283.06454,282.6971719,0
16-08-2021,MSFT,282.6264855,284.1977619,279.5706863,283.9856873,198.726936,22507600,276.9564423,278.5760016,70.73024962,4.153991626,0.04794474,282.5204468,282.3598925,283.25433,282.807113,0
17-08-2021,MSFT,281.8553342,282.8578423,280.5925059,282.5204468,198.8541717,20075300,277.6196518,279.1828393,66.61794254,4.160945138,0.043382295,280.7916565,282.0228099,282.69827,282.3605413,0
18-08-2021,MSFT,282.0568729,284.7418398,280.34736,280.7916565,198.989136,21813000,278.096167,279.4303497,60.80305927,3.981065672,0.038671433,286.6251831,283.7924526,285.16714,284.4797987,1
19-08-2021,MSFT,278.8214034,287.301266,278.7731243,286.6251831,199.1862317,29850500,278.6359009,280.5372471,73.34795605,4.260118746,0.046474109,293.955719,289.1352332,291.6119,290.3735706,0
20-08-2021,MSFT,289.4743485,295.3851372,287.8710905,293.955719,199.4767846,40817600,279.3720215,282.6016274,79.47966128,5.014973805,0.067527412,294.2358398,293.5286595,295.02814,294.2783983,0
23-08-2021,MSFT,292.8837033,294.9602018,291.5315668,294.2358398,199.6390013,22830200,280.1520325,284.3915062,78.1959304,5.571579587,0.082272196,292.275238,292.0157947,290.63058,291.3231897,0
24-08-2021,MSFT,294.5931906,295.2016594,291.6764368,292.275238,199.7650818,18175800,280.9549896,285.6043881,74.87678964,5.78777167,0.089415778,291.6861572,291.4059555,291.38763,291.3967949,0
25-08-2021,MSFT,293.8978551,294.17795,290.150513,291.6861572,199.9025813,20006100,281.7439148,286.5400448,70.97959532,5.844203219,0.09364729,288.8658447,290.3360122,290.56757,290.4517891,0
26-08-2021,MSFT,290.7008889,292.091666,288.7306458,288.8658447,200.0199363,17666100,282.3783279,286.8978602,64.99902729,5.59683317,0.094095123,289.4743652,290.5730882,289.1387,289.8558953,0
27-08-2021,MSFT,288.769309,290.5850477,286.6831429,289.4743652,200.1706795,22605700,283.1198059,287.2942456,67.84993968,5.387786099,0.09269704,293.2120972,292.3822633,292.55713,292.4696961,0
30-08-2021,MSFT,290.8265303,293.820566,290.7685837,293.2120972,200.283928,16348100,284.0525055,288.2046843,74.97398195,5.46077016,0.093020467,291.5605164,292.625081,295.50616,294.0656228,0
31-08-2021,MSFT,294.0136971,294.0909494,291.1935016,291.5605164,200.4622119,26285300,284.7917694,288.7209662,71.12629405,5.323970369,0.092357348,291.512207,291.3432988,292.32635,291.8348269,0
01-09-2021,MSFT,292.5166638,294.7573639,291.1838332,291.512207,200.5904717,18983800,285.5580215,289.1503878,68.58465232,5.152265283,0.089803678,290.8554993,290.9168491,291.6261,291.2714739,0
02-09-2021,MSFT,291.8696238,292.9899445,289.9186565,290.8554993,200.6994215,16285600,286.1463593,289.4127127,64.07447193,4.906636288,0.088422649,290.8457947,290.4932825,290.88797,290.6906262,0
03-09-2021,MSFT,290.7008987,292.2558775,289.995872,290.8457947,200.7978468,14747900,286.7371063,289.6331868,61.94276619,4.657501681,0.086154045,289.9186401,290.2609732,290.3372,290.299081,0
07-09-2021,MSFT,290.7202839,290.7975362,288.0063433,289.9186401,200.9110579,17180400,287.3359573,289.6771027,63.12542637,4.335272761,0.081441055,289.9476013,289.7820035,290.50958,290.145793,0
08-09-2021,MSFT,289.5323075,290.3339218,287.301275,289.9476013,201.0100057,15046800,288.0273544,289.7187179,67.2865555,4.035719681,0.072773676,287.0888062,289.6690392,290.84308,290.2560589,0
09-09-2021,MSFT,290.5367763,291.8116605,286.8473522,287.0888062,201.1365064,19927000,288.5512238,289.3141161,50.98609139,3.526983954,0.06254683,285.6014404,286.3914535,285.83105,286.1112541,0
10-09-2021,MSFT,288.218823,289.667547,285.2827341,285.6014404,201.2586297,19633400,288.8628769,288.7429352,26.35351433,2.969558025,0.055864683,286.8377075,285.8753547,286.58325,286.2293033,0
13-09-2021,MSFT,287.3785622,288.3347401,284.0271792,286.8377075,201.4074365,23652900,289.0898224,288.4498233,30.13507578,2.597606789,0.052084093,289.5419617,288.1703202,288.28897,288.2296456,0
14-09-2021,MSFT,289.3198134,291.087273,287.9097304,289.5419617,201.5488005,21853400,289.3676361,288.6178446,42.94264858,2.492313623,0.049316047,294.4000549,291.5236598,291.4558,291.4897352,0
15-09-2021,MSFT,292.8933843,294.882963,291.5026068,294.4000549,201.7416453,28356300,289.9616165,289.5074154,55.74157026,2.768956747,0.046211649,294.7863464,292.7326271,295.52112,294.1268726,0
16-09-2021,MSFT,293.3762634,294.8732663,290.4788155,294.7863464,201.8746924,19550800,290.661351,290.3195586,63.96362029,2.984960149,0.037702855,289.6192322,290.0935887,290.06326,290.0784258,0
17-09-2021,MSFT,293.7722586,294.0909649,289.2908583,289.6192322,202.1394015,41372500,290.8110535,290.2118161,50.28120405,2.707985493,0.035555322,284.2396545,284.5544607,283.55276,284.0536128,0
20-09-2021,MSFT,286.20026,288.5085745,279.623055,284.2396545,202.3679236,38278700,290.3252502,289.293022,33.62703528,2.030982228,0.039419445,284.7224731,283.7945549,283.7887,283.7916256,0
21-09-2021,MSFT,285.5820633,287.3688284,284.0174465,284.7224731,202.5016323,22364100,289.8495819,288.5898606,36.96592756,1.515936911,0.04092678,288.3732605,286.7597916,286.4203,286.5900398,0
22-09-2021,MSFT,286.5865249,289.9572125,284.4424127,288.3732605,202.6673019,26626300,289.654483,288.5565375,44.73929441,1.386366644,0.040403435,289.3198547,289.9255826,289.08493,289.5052565,0
23-09-2021,MSFT,288.6341336,290.6140447,287.3592493,289.3198547,202.7839557,18604600,289.5361679,288.673971,47.45110911,1.344564219,0.039882586,289.1170044,288.2850224,290.1063,289.1956576,0
24-09-2021,MSFT,288.0352953,289.5516039,286.7797169,289.1170044,202.8775534,14999000,289.5487259,288.7421299,47.14880338,1.280308568,0.039845985,284.1140747,285.3366697,284.92786,285.1322631,0
27-09-2021,MSFT,286.0167332,286.3354395,282.9261105,284.1140747,203.0157282,23571700,289.2807114,288.0301214,41.56134093,0.816281304,0.043282194,273.8280945,278.3111605,275.34125,276.826204,0
28-09-2021,MSFT,279.8934167,280.8399269,273.0844269,273.8280945,203.2357114,43186200,288.3115112,285.8451942,31.94892699,-0.377109206,0.062913577,274.291748,275.5361763,274.83524,275.185706,0
29-09-2021,MSFT,275.3541516,276.9670478,273.3355996,274.291748,203.3701598,26353700,287.4480728,284.067741,34.85719321,-1.27081762,0.075667734,272.2828674,275.6450493,276.1842,275.9146267,0
30-09-2021,MSFT,275.943289,277.9908142,271.9931049,272.2828674,203.5298187,32343600,286.4866058,282.2546835,34.43222346,-2.116786854,0.088117095,279.2173767,277.573431,277.46866,277.5210447,0
01-10-2021,MSFT,272.4759713,280.0672994,271.674357,279.2173767,203.6925848,30086300,285.9046997,281.7874055,42.1398294,-2.202280107,0.089856737,273.4321289,277.1765264,275.7775,276.4770114,0
04-10-2021,MSFT,277.5754874,277.9135289,270.6699095,273.4321289,203.848513,31350700,285.0340164,280.5019784,34.37617093,-2.705666041,0.096570549,278.8890076,277.6732903,276.2941,276.9836941,0
05-10-2021,MSFT,274.3399935,280.4729303,274.3399935,278.8890076,203.9820308,24993000,284.4825348,280.253829,35.12960317,-2.633916368,0.09717727,283.090332,281.3579637,280.429,280.8934746,0
06-10-2021,MSFT,276.0109133,283.5925752,275.7501535,283.090332,204.1394221,28002600,284.1396713,280.6902141,39.55137331,-2.212537707,0.095657691,284.7708435,281.8594368,282.13492,281.9971775,0
07-10-2021,MSFT,285.0895498,286.4996623,283.8726417,284.7708435,204.2562949,20430500,284.0237732,281.3180032,45.38095116,-1.723125729,0.095228282,284.7708435,282.8443625,282.62598,282.7351695,0
08-10-2021,MSFT,286.0940067,286.4996623,283.7181076,284.7708435,204.3571928,17685700,283.9822433,281.8492094,50.56385936,-1.320046536,0.095134407,284.1719971,284.7246995,282.8972,283.8109429,0
11-10-2021,MSFT,282.9067807,287.7841388,282.7425791,284.1719971,204.4661865,19298600,283.8489578,282.2065614,49.41710313,-1.03697171,0.094712719,282.8681335,284.0302621,285.4447,284.7374821,0
12-10-2021,MSFT,285.2440321,285.3406196,282.3562524,282.8681335,204.5657761,17974100,283.5152664,282.3083417,43.86575334,-0.907384002,0.092945311,286.1809387,284.0140098,286.05386,285.0339367,0
13-10-2021,MSFT,284.8288022,287.1177814,283.4573305,286.1809387,204.7006138,23416300,283.1043106,282.9041259,46.67757174,-0.531245254,0.086361222,292.4007874,289.9540536,287.19168,288.5728672,0
14-10-2021,MSFT,288.9817905,292.9030011,287.6489598,292.4007874,204.8689819,27262900,282.9850327,284.3651507,53.08305861,0.265674684,0.083278402,293.8108826,293.0551055,293.06033,293.0577194,0
15-10-2021,MSFT,292.0048113,294.0426985,290.2470191,293.8108826,205.0276874,25384800,283.1946152,285.8183402,59.76271693,0.999500753,0.087660005,296.7855835,294.4488249,294.75934,294.6040816,0
18-10-2021,MSFT,293.1927471,297.6741176,292.3428244,296.7855835,205.1740561,22729300,283.8219116,287.5056084,77.10372737,1.800343466,0.097404454,297.6934814,297.1128108,297.53473,297.3237699,0
19-10-2021,MSFT,297.8093747,298.7268822,296.7179978,297.6934814,205.2887252,17682100,284.470462,289.0729735,77.34140567,2.47969251,0.106540139,296.9015198,297.554853,298.81067,298.182761,0
20-10-2021,MSFT,298.6399769,299.1132468,295.6459412,296.9015198,205.3947952,16537100,284.896875,290.2773652,79.60503331,2.920511002,0.112802302,300.1370544,298.7648244,298.46887,298.6168482,0
21-10-2021,MSFT,296.6697778,300.3881466,295.8874395,300.1370544,205.5068829,16918100,285.437735,291.7942405,77.61344337,3.490704767,0.121713347,298.5917358,299.0131536,300.17465,299.5939029,0
22-10-2021,MSFT,299.7893385,300.455754,297.2782105,298.5917358,205.6203291,17449300,285.9114716,292.840009,87.39583163,3.774384385,0.127913457,297.5969238,300.3050535,300.1646,300.2348327,0
25-10-2021,MSFT,298.7848588,298.8234997,295.9839979,297.5969238,205.7329624,17554500,286.585614,293.5718421,82.05878323,3.874269344,0.132509297,299.5091248,301.6484883,301.30176,301.475123,0
26-10-2021,MSFT,300.368715,301.7208512,298.0507629,299.5091248,205.9164732,28107300,287.8696655,294.4852702,80.53137119,4.060915819,0.130807657,312.1227112,307.6304336,304.71466,306.1725471,0
27-10-2021,MSFT,305.1977988,314.9525445,305.1977988,312.1227112,206.3039141,52588700,289.7612137,297.1987226,86.15917904,5.167082591,0.14219966,313.2624512,310.2317654,311.8206,311.0261763,0
28-10-2021,MSFT,313.243116,313.7646649,310.3746411,313.2624512,206.4986778,26297900,291.8101929,299.6700655,86.5640673,6.065772767,0.14679319,320.2839355,315.4483363,315.40042,315.4243787,0
29-10-2021,MSFT,313.0499823,320.6509504,312.827834,320.2839355,206.7719327,34766000,293.8635208,302.8414301,89.78500986,7.260867553,0.163663117,318.1106873,317.0560072,318.9063,317.9811591,0
01-11-2021,MSFT,320.0326509,320.1582117,315.2132404,318.1106873,206.9797596,27073200,296.0974487,305.1905466,88.09739342,7.941085911,0.164504705,321.7421875,319.0464188,318.93018,318.9882973,0
02-11-2021,MSFT,319.0185802,322.0512556,318.7191797,321.7421875,207.1889576,26487100,298.2401077,307.7369529,88.17884381,8.673216144,0.170961265,322.58255,322.7692145,323.85684,323.3130283,0
03-11-2021,MSFT,322.4859626,323.4517786,319.3470605,322.58255,207.3594494,21500100,300.2147186,310.0208909,86.63507172,9.21501985,0.177504715,324.9391174,324.794858,324.5617,324.6782823,0
04-11-2021,MSFT,321.5104826,325.0357049,318.24602,324.9391174,207.5529882,23992200,302.2231323,312.3160027,86.9352582,9.722483743,0.183803315,324.572113,324.8916858,324.3812,324.6364404,0
05-11-2021,MSFT,326.938374,327.2088013,322.9881902,324.572113,207.7339073,22570100,304.2131958,314.2015581,85.14504473,9.979995175,0.185460998,325.4703064,324.3829233,324.77377,324.5783483,0
08-11-2021,MSFT,325.769707,326.1077485,323.0074875,325.4703064,207.9022008,20897000,306.2781113,315.9352117,85.14139707,10.13966776,0.183354295,324.4659119,324.6841073,325.2596,324.9718602,0
09-11-2021,MSFT,325.5862325,327.1412117,323.0944401,324.4659119,208.071843,21307400,308.3580002,317.2476271,84.68619864,10.06909295,0.174575729,319.4918823,322.2929547,321.67834,321.9856497,0
10-11-2021,MSFT,323.1330271,323.1909737,318.6419891,319.4918823,208.2655758,25500900,310.0235474,317.5928971,73.33456466,9.502263121,0.162606966,321.0662231,321.7517304,321.89328,321.8225052,0
11-11-2021,MSFT,319.9265673,322.3604131,319.2118728,321.0662231,208.3950228,16849800,311.4568192,318.127255,77.07673981,9.075466217,0.155576817,325.2096252,325.4386326,326.03564,325.7371386,0
12-11-2021,MSFT,322.5053517,325.7022009,322.3797909,325.2096252,208.5843098,23831000,313.0267563,319.2168504,80.92124014,8.968184865,0.149959276,324.5817566,326.043546,325.52582,325.7846819,0
15-11-2021,MSFT,326.0015071,326.329881,322.6114839,324.5817566,208.7160597,16723000,314.4165649,320.0422206,78.90835238,8.731844599,0.144397934,327.9041748,325.5711198,326.09802,325.8345711,0
16-11-2021,MSFT,324.2050833,329.0245248,324.0409111,327.9041748,208.8849004,20886800,315.9270996,321.251752,73.15725602,8.712205733,0.139435081,328.126709,326.9525504,326.73813,326.8453395,0
17-11-2021,MSFT,327.9525511,331.0971956,327.0430209,328.126709,209.0387911,19053400,317.4883591,322.3094377,72.41472618,8.615286777,0.130627189,330.2070313,326.5887477,326.59543,326.5920881,0
18-11-2021,MSFT,327.2172034,331.3488016,326.1915678,330.2070313,209.2228756,22463500,318.9918579,323.5244521,67.58404825,8.607124848,0.124000025,331.9873657,330.9633374,332.1717,331.5675146,0
19-11-2021,MSFT,331.5326301,333.9128758,331.1068912,331.9873657,209.4049625,21963400,320.6616394,324.8264388,74.9371787,8.644664266,0.112846862,328.8137207,329.655499,330.966,330.3107512,0
22-11-2021,MSFT,333.4484516,338.3347635,328.5427986,328.8137207,209.6546694,31031100,322.2224792,325.4398668,62.92056518,8.322392534,0.09187196,326.7334595,328.0610229,327.60406,327.8325439,0
23-11-2021,MSFT,326.1238774,328.4461005,322.7470218,326.7334595,209.894251,30427600,323.583696,325.638881,57.25548601,7.809111592,0.063922545,326.9559631,327.4395877,326.86652,327.1530519,0
24-11-2021,MSFT,325.3787982,327.1978589,323.0856313,326.9559631,210.0645354,21661300,324.3253586,325.8415091,53.80950185,7.335725259,0.054943605,318.9927673,323.8638756,322.33865,323.1012646,0
26-11-2021,MSFT,323.5113931,326.9753274,317.4833402,318.9927673,210.2413972,24217200,324.6118744,324.7878565,41.81132326,6.245999831,0.047429142,325.7174683,323.3099651,324.3484,323.8291769,1
29-11-2021,MSFT,324.0822506,328.0396615,323.8887222,325.7174683,210.4621175,28563500,324.883551,324.9308737,50.30977361,5.857490242,0.045763474,319.8731995,321.0768246,321.0351,321.0559599,0
30-11-2021,MSFT,324.4498768,326.8301223,318.3250611,319.8731995,210.7752059,42885600,324.9716766,324.15277,44.86662237,5.020140884,0.04388983,319.3797913,319.7639706,319.34607,319.5550199,0
01-12-2021,MSFT,324.2661032,328.2815669,318.7121861,319.3797913,211.0162585,33337600,324.8535568,323.4184655,49.86076753,4.267528159,0.045736057,318.80896,318.5814857,318.84024,318.7108631,0
02-12-2021,MSFT,319.5926999,322.6792925,317.1737421,318.80896,211.2366023,30766000,324.6648773,322.7093108,47.12448314,3.583705115,0.048365534,312.5390015,316.4881048,317.3199,316.903995,0
03-12-2021,MSFT,321.2278781,321.9148833,307.7204274,312.5390015,211.5170279,41779300,324.0448715,321.1446479,34.68853097,2.506938746,0.058865197,315.6158752,316.7120666,316.43484,316.5734558,1
06-12-2021,MSFT,313.448499,316.8350392,308.8815064,315.6158752,211.723762,30032600,323.5970596,320.2940675,39.77087404,1.88019789,0.063337021,324.0628662,320.734564,322.69437,321.7144653,1
07-12-2021,MSFT,320.8891956,324.9143143,319.3991097,324.0628662,211.9537381,31021900,323.5266876,320.8738826,46.07627987,2.041568887,0.063135099,324.1112671,323.3845771,325.36063,324.3726016,0
08-12-2021,MSFT,324.4402418,324.6240849,320.0764331,324.1112671,212.1367043,24761000,323.5089554,321.3719418,45.8837677,2.148594452,0.063103715,322.3018799,322.10823,320.35016,321.2291944,0
09-12-2021,MSFT,323.5694112,325.5819707,321.353638,322.3018799,212.2977,22214200,323.6494553,321.5150092,41.8511593,2.063622403,0.062108237,331.4359131,325.5165852,324.12286,324.8197245,0
10-12-2021,MSFT,324.1209874,331.880993,323.9371443,331.4359131,212.5955373,38095700,324.1679398,323.0413021,49.50638396,2.702172621,0.065072248,328.3976746,324.240805,326.12723,325.1840164,0
13-12-2021,MSFT,329.6361797,332.6453782,328.0880409,328.3976746,212.8147343,28899400,324.3273422,323.8653594,49.626684,2.929300657,0.066035657,317.6961975,319.4572292,319.5967,319.5269697,0
14-12-2021,MSFT,322.4180073,323.7919881,313.6033108,317.6961975,213.119122,44438700,323.9830643,322.9162576,42.97741498,2.220188549,0.068580019,323.8016052,321.8445543,320.98172,321.4131371,1
15-12-2021,MSFT,317.9573964,324.3241082,313.9806449,323.8016052,213.3742834,35381100,323.7779358,323.0524649,47.75417564,2.126356162,0.067669625,314.3677368,319.1960571,321.12473,320.1603912,0
16-12-2021,MSFT,324.8273075,325.8432875,312.5486759,314.3677368,213.6043042,35034800,323.0899872,321.7163529,46.77463773,1.276049476,0.071303126,313.3033752,314.8546365,314.57965,314.7171437,0
17-12-2021,MSFT,310.4780493,314.387093,306.9657182,313.3033752,213.9128329,47750300,322.2448044,320.4220486,40.60072544,0.510406569,0.073218355,309.5395203,311.7144361,311.58594,311.6501868,0
20-12-2021,MSFT,309.6749665,312.3358201,307.2753793,309.5395203,214.088061,28326500,321.1224121,318.7478135,41.92139696,-0.395523246,0.075735261,316.6802063,315.8729269,315.79865,315.835786,0
21-12-2021,MSFT,312.8098748,317.1059451,309.4329905,316.6802063,214.2519922,24740600,320.5157364,318.4297201,48.08823097,-0.531162555,0.073308002,322.3986511,322.2730678,321.33612,321.8045942,0
22-12-2021,MSFT,317.657471,322.7953341,315.1901463,322.3986511,214.4251562,24831500,320.298996,319.0403249,52.36937106,-0.175207297,0.071311943,323.8403625,324.5507614,324.09363,324.3221947,0
23-12-2021,MSFT,321.9632491,325.4852655,321.9439081,323.8403625,214.5633919,19617800,320.1432159,319.7787922,57.96726289,0.22068001,0.069464312,331.3488159,329.2062671,329.66486,329.4355615,1
27-12-2021,MSFT,324.5853906,331.3778422,324.5563642,331.3488159,214.7132226,19947000,320.7610184,321.5587958,60.43917103,1.127298198,0.075902084,330.1876526,330.3348857,329.8794,330.1071401,0
28-12-2021,MSFT,332.0260541,332.6646624,329.2878076,330.1876526,214.8294255,15661500,320.9845276,322.8863123,54.49892199,1.732136476,0.07918613,330.8649902,328.4653435,326.89865,327.6819973,0
29-12-2021,MSFT,330.2360377,333.1387865,328.6685581,330.8649902,214.9414659,15042000,321.5341171,324.1138012,54.91548614,2.240305806,0.083575966,328.3202209,328.6254073,329.00153,328.8134666,0
30-12-2021,MSFT,330.826257,332.0067093,327.8364295,328.3202209,215.0577538,15994500,321.9811386,324.7609427,54.3338694,2.40991208,0.085261146,325.417511,326.3540871,326.92114,326.6376149,0
31-12-2021,MSFT,327.53652,328.3589419,324.9627458,325.417511,215.1849968,18000800,322.3115662,324.8619532,45.23879308,2.283775893,0.085152906,323.8983459,322.8064288,320.57843,321.6924295,0
03-01-2022,MSFT,324.4789015,327.0429901,319.0894582,323.8983459,215.3856217,28865100,322.8795334,324.7137059,46.352886,2.037738354,0.080139334,318.3444519,320.7214048,320.99646,320.8589324,0
04-01-2022,MSFT,323.9757618,324.3337923,315.5481232,318.3444519,215.6002528,32674300,323.0159622,323.7338207,50.57331291,1.378706132,0.078447779,306.1239014,312.4365384,311.83734,312.1369398,0
05-01-2022,MSFT,315.2965689,315.4997826,305.7368741,306.1239014,215.8309943,40054300,322.119014,321.0246023,35.89191538,-0.128200137,0.09145863,303.7049255,307.2723079,307.1226,307.1974485,0
06-01-2022,MSFT,302.9985794,308.3686822,301.3923882,303.7049255,216.052141,39646100,321.0986969,318.3600367,40.41735895,-1.50033047,0.104808768,303.8597412,307.410565,309.02954,308.220053,0
07-01-2022,MSFT,303.9661612,306.2399869,300.037777,303.8597412,216.2341381,32720000,320.17659,316.129222,41.37197837,-2.545913606,0.115489773,304.0822449,307.2660571,307.8751,307.5705743,0
10-01-2022,MSFT,299.4572001,304.517669,294.8128144,304.0822449,216.4799117,44289500,318.8089066,314.2758409,44.66908652,-3.318339832,0.119324688,304.7692871,310.2638483,310.28592,310.2748838,0
11-01-2022,MSFT,303.2211485,306.3464225,299.8442935,304.7692871,216.643502,29386800,317.6274872,312.8132942,36.68621735,-3.830894448,0.122430858,307.9526062,308.714747,307.40277,308.058759,0
12-01-2022,MSFT,309.3072459,312.9259966,306.8011802,307.9526062,216.8409615,34372200,317.1403076,312.065496,32.88237728,-3.934871676,0.125615795,294.919281,300.6645513,296.76367,298.7141116,0
13-01-2022,MSFT,310.0813193,310.4780319,294.1452264,294.919281,217.0631797,45366000,315.6961914,309.4276168,23.11568737,-5.011188931,0.13917178,300.1441956,299.3635368,298.79474,299.0791378,0
